w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,w22,w23,w24,w25,w26,w27,w28,w29,w30,w31,w32,w33,w34,w35,w36,w37,w38,w39,w40,w41,w42,w43,w44,w45,w46,w47,w48,w49,w50,w51,w52,w53,coords
6.6000000000000005,7.8,7.8,8.200000000000001,7.8,8.600000000000001,9.0,9.0,8.600000000000001,9.0,9.4,9.0,9.4,8.600000000000001,9.4,9.0,9.0,8.600000000000001,8.600000000000001,8.600000000000001,7.8,7.6,8.200000000000001,8.600000000000001,7.8,7.8,7.8,7.399999999999999,7.0,7.0,6.6,7.0,7.8,6.6000000000000005,7.399999999999999,7.8,7.8,8.600000000000001,8.200000000000001,8.600000000000001,8.600000000000001,9.4,9.4,9.4,9.0,8.600000000000001,9.0,6.6000000000000005,7.8,7.8,4.6000000000000005,7.8,7.8,"(37.36167,-6.05972)"
7.8,8.600000000000001,7.8,7.8,7.8,7.8,8.600000000000001,8.600000000000001,9.0,9.0,9.0,9.0,9.0,9.4,9.4,9.4,9.4,8.600000000000001,8.600000000000001,8.200000000000001,8.600000000000001,8.200000000000001,7.8,7.8,7.8,7.399999999999999,7.399999999999999,7.399999999999999,7.399999999999999,7.399999999999999,6.6000000000000005,7.0,7.399999999999999,7.0,7.399999999999999,7.8,7.8,8.200000000000001,7.8,8.200000000000001,8.200000000000001,9.0,9.0,9.4,9.0,9.0,8.600000000000001,8.200000000000001,8.600000000000001,8.200000000000001,8.200000000000001,8.200000000000001,8.200000000000001,"(37.36417,-6.00583)"
7.8,7.8,7.8,7.8,7.8,7.8,8.200000000000001,8.200000000000001,7.8,9.0,9.0,8.600000000000001,9.0,8.600000000000001,9.0,9.4,9.4,9.0,8.600000000000001,8.200000000000001,8.600000000000001,8.200000000000001,7.8,8.200000000000001,7.8,7.8,7.399999999999999,7.0,7.399999999999999,7.399999999999999,7.0,7.0,7.399999999999999,7.0,7.0,7.8,7.8,8.200000000000001,8.200000000000001,8.200000000000001,8.600000000000001,8.600000000000001,9.0,9.4,9.0,9.0,8.200000000000001,7.4,8.200000000000001,7.8,7.8,7.8,7.8,"(37.16444,-5.61139)"
7.8,7.8,7.4,7.8,7.6,7.6,8.200000000000001,8.200000000000001,8.0,8.8,9.0,8.8,9.0,8.8,9.0,9.4,8.4,9.0,8.600000000000001,8.200000000000001,8.600000000000001,8.0,8.0,7.6,7.8,7.399999999999999,7.199999999999999,7.0,6.4,7.0,6.2,6.4,6.4,7.0,7.399999999999999,7.399999999999999,7.6,8.200000000000001,8.200000000000001,8.200000000000001,8.600000000000001,8.200000000000001,9.4,9.4,9.0,9.0,8.200000000000001,7.4,8.600000000000001,7.8,7.8,7.8,7.8,"(37.36,-6.33417)"
7.8,7.8,7.6,7.8,7.6,7.6,8.0,8.200000000000001,8.0,8.8,8.8,8.8,8.8,8.8,8.8,9.2,8.6,9.2,9.0,8.200000000000001,8.8,8.200000000000001,8.200000000000001,8.200000000000001,7.800000000000001,7.800000000000001,7.800000000000001,7.4,7.4,7.800000000000001,7.0,7.4,7.4,7.0,7.0,7.6,7.800000000000001,8.0,8.0,8.0,8.4,9.2,9.0,9.2,8.8,9.0,8.600000000000001,7.200000000000001,8.600000000000001,8.0,7.8,7.8,7.6,"(36.98861,-6.44306)"
7.8,7.8,7.8,7.8,7.8,7.8,7.8,8.200000000000001,8.200000000000001,8.600000000000001,9.0,8.200000000000001,8.600000000000001,9.0,9.0,9.0,8.8,9.4,9.4,9.4,9.4,9.4,9.4,9.4,9.0,9.0,9.0,8.600000000000001,8.600000000000001,8.600000000000001,8.600000000000001,8.200000000000001,9.0,8.200000000000001,8.600000000000001,8.600000000000001,8.600000000000001,9.0,9.0,9.0,9.4,9.0,9.4,9.0,9.0,9.0,8.600000000000001,7.8,8.600000000000001,8.200000000000001,8.200000000000001,8.200000000000001,7.8,"(37.09806,-6.73806)"
7.8,7.8,7.4,7.8,7.8,7.8,8.200000000000001,8.200000000000001,8.600000000000001,9.0,9.0,8.600000000000001,9.0,9.0,9.0,9.2,9.4,9.0,8.600000000000001,8.4,8.600000000000001,8.200000000000001,8.200000000000001,8.200000000000001,7.8,7.8,7.8,7.0,7.399999999999999,7.399999999999999,7.0,7.399999999999999,7.399999999999999,6.800000000000001,7.399999999999999,7.8,7.8,8.200000000000001,8.200000000000001,8.200000000000001,8.600000000000001,8.600000000000001,9.4,9.4,9.0,9.0,8.600000000000001,7.8,8.200000000000001,7.8,7.8,7.8,7.8,"(36.95333,-5.84667)"
7.8,7.8,7.8,7.8,7.6,7.6,7.6,8.0,7.6,8.4,8.8,7.6,8.4,8.8,8.8,8.6,8.8,9.2,9.2,9.2,9.2,9.2,8.8,9.2,8.4,8.8,8.8,8.0,8.4,8.4,8.0,8.0,8.4,8.0,8.0,8.4,8.4,9.0,8.600000000000001,9.0,9.0,8.600000000000001,9.4,9.0,8.8,9.0,8.200000000000001,7.4,8.200000000000001,7.6,7.8,7.8,7.6,"(36.75,-6.40056)"
4.6,7.399999999999999,3.8,4.6000000000000005,4.2,3.4000000000000004,5.4,7.399999999999999,3.8,5.0,7.000000000000001,5.0,7.399999999999999,5.0,6.6000000000000005,7.4,6.6000000000000005,9.0,9.0,8.600000000000001,9.0,9.0,9.4,9.4,9.4,9.0,8.600000000000001,8.200000000000001,8.200000000000001,8.200000000000001,8.200000000000001,8.200000000000001,8.200000000000001,8.200000000000001,8.600000000000001,8.600000000000001,9.4,9.4,9.4,9.4,8.600000000000001,5.8,8.200000000000001,6.6000000000000005,6.2,6.2,3.8,5.4,7.399999999999999,5.4,3.8,5.4,4.6000000000000005,"(36.76056,-5.37417)"
7.399999999999999,7.8,7.399999999999999,7.399999999999999,7.199999999999999,7.199999999999999,7.8,7.8,7.200000000000001,7.8,8.600000000000001,7.6,8.200000000000001,8.4,9.0,9.0,8.8,9.4,9.4,9.2,9.4,8.8,8.4,8.4,8.200000000000001,8.0,7.8,7.399999999999999,7.399999999999999,7.399999999999999,7.399999999999999,7.399999999999999,7.399999999999999,7.399999999999999,7.399999999999999,7.8,8.200000000000001,8.600000000000001,8.600000000000001,8.600000000000001,9.0,8.600000000000001,9.4,9.0,8.200000000000001,8.600000000000001,7.4,7.4,8.200000000000001,7.8,7.8,7.8,7.8,"(36.93167,-5.25944)"
7.8,7.8,6.6000000000000005,7.0,7.4,6.6000000000000005,7.8,7.8,6.6000000000000005,8.200000000000001,9.0,7.6,8.8,8.4,8.8,8.8,8.600000000000001,9.4,9.4,9.2,9.4,8.600000000000001,8.600000000000001,8.600000000000001,8.200000000000001,8.200000000000001,7.8,7.399999999999999,7.399999999999999,7.399999999999999,7.0,7.199999999999999,7.399999999999999,7.199999999999999,7.399999999999999,7.8,8.200000000000001,8.600000000000001,8.600000000000001,8.600000000000001,9.0,7.8,9.4,8.600000000000001,8.200000000000001,8.600000000000001,7.000000000000001,7.000000000000001,8.200000000000001,7.8,7.8,7.4,7.8,"(36.72944,-5.51222)"
7.8,7.8,7.4,7.8,7.8,7.8,7.8,7.8,7.4,8.600000000000001,9.0,8.4,8.8,8.600000000000001,9.0,8.8,9.0,9.4,9.0,8.8,9.0,8.600000000000001,8.600000000000001,8.200000000000001,8.200000000000001,8.200000000000001,7.8,7.399999999999999,7.399999999999999,7.399999999999999,7.399999999999999,7.199999999999999,7.399999999999999,7.399999999999999,7.399999999999999,7.8,8.200000000000001,8.200000000000001,8.200000000000001,8.600000000000001,8.600000000000001,8.600000000000001,9.4,9.4,9.0,9.0,7.8,8.200000000000001,8.600000000000001,7.8,8.200000000000001,8.200000000000001,7.8,"(36.66389,-5.78333)"
7.6,7.6,7.6,7.4,7.4,7.4,8.0,8.4,8.200000000000001,8.6,8.6,8.6,8.6,8.6,9.0,9.0,9.0,8.8,8.200000000000001,8.200000000000001,8.4,7.800000000000001,8.0,7.800000000000001,7.6,7.4,7.6,7.199999999999999,7.199999999999999,7.199999999999999,6.800000000000001,6.800000000000001,7.199999999999999,7.199999999999999,7.199999999999999,7.6,7.6,7.800000000000001,8.0,8.0,8.4,8.8,8.8,9.2,8.8,8.8,8.4,8.0,8.600000000000001,8.0,8.0,8.0,8.0,"(36.75056,-6.05583)"
7.8,7.8,7.4,7.8,7.6,7.6,7.6,7.6,7.6,8.0,8.4,7.200000000000001,8.4,8.8,8.8,8.6,8.8,9.2,9.2,9.0,9.2,9.2,9.2,9.2,8.4,8.4,8.4,8.8,8.4,8.600000000000001,8.0,8.4,8.4,8.0,8.0,8.4,8.4,9.0,8.4,8.8,9.4,9.0,9.2,8.8,8.8,9.0,7.8,6.2,8.200000000000001,7.6,7.8,7.6,7.8,"(36.46556,-6.20556)"
7.6,7.6,7.200000000000001,7.6,7.4,7.4,7.4,7.4,7.4,7.800000000000001,8.200000000000001,7.000000000000001,7.6,8.200000000000001,8.6,8.4,8.6,8.6,9.0,8.8,9.0,9.0,9.0,9.0,8.6,8.6,8.8,8.200000000000001,8.200000000000001,8.4,8.4,8.200000000000001,8.4,8.200000000000001,8.200000000000001,8.200000000000001,8.200000000000001,8.8,8.6,9.0,9.2,8.4,9.0,8.200000000000001,8.6,8.6,7.800000000000001,5.800000000000001,8.0,7.4,7.6,7.4,7.6,"(36.49972,-6.25778)"
7.800000000000001,8.200000000000001,7.800000000000001,7.200000000000001,7.4,7.4,7.2,7.2,7.4,8.4,8.4,8.0,8.0,8.4,8.4,7.6,8.6,8.8,9.0,8.0,9.0,8.8,8.0,8.0,7.6,8.0,7.6,7.2,7.2,7.4,6.8,6.4,7.2,6.4,7.2,7.6,7.6,8.200000000000001,8.0,8.0,8.4,8.6,9.0,9.0,8.8,8.6,6.200000000000001,7.000000000000001,7.800000000000001,7.800000000000001,7.800000000000001,7.800000000000001,7.4,"(36.40639,-5.92028)"
7.6,7.8,7.6,7.000000000000001,7.6,7.200000000000001,7.6,7.6,6.800000000000001,8.0,8.4,7.200000000000001,8.0,8.4,8.4,8.8,8.8,9.2,9.2,9.2,9.4,9.2,9.2,8.8,8.4,8.4,8.4,8.200000000000001,8.0,8.200000000000001,8.0,8.4,8.0,8.0,8.200000000000001,8.4,8.4,8.600000000000001,9.0,8.8,9.4,9.4,9.4,8.0,9.0,8.200000000000001,6.6000000000000005,6.6000000000000005,7.8,7.6,7.8,7.8,7.8,"(36.24556,-5.965)"
7.4,7.6,7.000000000000001,7.000000000000001,7.4,7.4,7.2,7.2,6.800000000000001,7.6,8.0,7.6,8.0,8.4,8.4,8.4,8.4,8.8,9.0,8.0,8.8,8.8,8.8,8.4,8.0,8.0,8.4,7.800000000000001,7.6,8.200000000000001,7.800000000000001,7.6,7.800000000000001,7.6,7.6,8.200000000000001,8.200000000000001,8.6,8.0,8.6,9.0,9.0,8.8,8.200000000000001,8.6,8.6,6.6000000000000005,7.4,8.200000000000001,7.800000000000001,7.800000000000001,7.800000000000001,7.4,"(36.185,-5.90972)"
7.8,7.8,7.8,7.399999999999999,7.6,7.6,7.6,7.6,7.6,8.4,8.8,8.0,8.8,8.6,8.8,8.6,8.6,9.2,8.8,8.4,8.4,8.4,7.800000000000001,7.800000000000001,7.4,7.4,7.199999999999999,6.800000000000001,6.800000000000001,6.800000000000001,6.4,6.800000000000001,7.199999999999999,6.800000000000001,7.199999999999999,7.6,8.0,8.0,8.200000000000001,8.4,8.4,8.600000000000001,9.2,8.8,8.4,8.600000000000001,8.200000000000001,7.4,7.8,7.6,7.8,7.6,7.6,"(37.24333,-5.1125)"
7.6,7.8,7.6,7.200000000000001,8.0,8.0,8.0,7.6,8.4,8.4,8.0,8.4,8.4,8.8,8.8,8.8,8.8,8.8,9.2,9.2,9.2,9.2,9.2,8.8,8.8,8.4,8.4,8.600000000000001,8.4,8.200000000000001,8.200000000000001,8.0,8.0,8.600000000000001,8.4,8.4,8.4,9.0,8.8,9.0,9.4,9.4,9.4,8.8,8.8,9.0,8.8,8.4,8.200000000000001,8.0,8.200000000000001,7.8,8.0,"(35.27639,-2.95639)"
7.2,7.4,7.000000000000001,7.4,7.2,6.800000000000001,7.2,6.4,6.000000000000001,7.6,6.800000000000001,6.400000000000001,7.6,8.0,7.200000000000001,8.0,8.0,8.4,8.4,7.6,8.4,8.4,8.8,8.8,8.8,8.8,8.8,8.4,8.4,8.6,8.4,7.200000000000001,8.4,7.200000000000001,7.200000000000001,8.8,8.8,9.0,8.8,8.8,8.8,9.0,8.4,8.4,8.6,8.4,6.4,7.000000000000001,7.6,7.2,7.2,7.2,7.2,"(36.01389,-5.59889)"
7.8,8.600000000000001,8.600000000000001,7.8,8.200000000000001,7.8,7.8,7.8,7.8,8.600000000000001,9.0,8.200000000000001,8.600000000000001,9.0,9.0,9.0,9.0,9.4,9.4,9.4,9.0,9.4,9.4,8.600000000000001,8.600000000000001,9.0,8.600000000000001,8.200000000000001,8.200000000000001,8.600000000000001,8.600000000000001,8.200000000000001,8.200000000000001,8.200000000000001,8.600000000000001,9.0,8.600000000000001,9.4,8.200000000000001,9.4,9.4,9.0,9.4,9.0,9.0,9.0,8.600000000000001,7.8,8.200000000000001,8.600000000000001,8.600000000000001,8.600000000000001,7.8,"(36.74972,-5.16833)"
7.8,7.8,7.399999999999999,7.0,7.399999999999999,7.0,7.399999999999999,7.399999999999999,6.6000000000000005,7.8,7.8,7.8,7.8,7.8,7.8,8.200000000000001,8.200000000000001,9.0,9.4,9.4,9.4,9.4,9.0,9.0,8.600000000000001,8.200000000000001,8.200000000000001,8.200000000000001,7.8,7.8,7.399999999999999,7.8,7.8,7.8,8.200000000000001,8.200000000000001,8.600000000000001,9.0,9.0,9.4,9.4,7.0,9.0,9.0,8.200000000000001,8.200000000000001,7.4,7.8,7.8,7.399999999999999,7.399999999999999,7.8,7.8,"(36.75,-5.16861)"
8.0,8.0,6.800000000000001,7.200000000000001,7.6,6.800000000000001,8.0,8.0,6.0,8.0,8.4,7.6,8.8,8.4,8.8,9.2,8.4,9.6,9.6,9.6,9.6,9.6,8.8,8.8,8.4,8.4,8.0,8.4,8.0,7.6,7.6,7.6,8.0,8.0,8.0,8.4,8.4,8.8,8.8,8.8,9.6,8.8,9.2,8.8,8.8,8.4,6.0,7.6,8.0,7.200000000000001,7.200000000000001,8.0,8.0,"(36.54444,-5.38639)"
7.8,7.8,7.8,7.200000000000001,7.6,7.6,7.6,7.6,6.4,8.8,8.4,8.4,8.8,8.8,8.8,8.8,8.8,9.2,9.2,9.2,9.2,8.8,8.4,8.4,8.4,8.0,8.0,8.0,7.6,7.199999999999999,7.199999999999999,7.4,7.6,7.6,8.0,8.0,8.0,8.4,8.4,8.4,9.2,8.600000000000001,9.4,9.2,8.8,9.0,8.200000000000001,8.600000000000001,8.600000000000001,8.0,8.200000000000001,8.200000000000001,7.8,"(36.43556,-5.395)"
7.399999999999999,7.8,6.6000000000000005,7.0,7.399999999999999,6.2,7.8,7.399999999999999,5.6,7.8,7.8,7.000000000000001,7.8,7.8,8.200000000000001,8.600000000000001,8.200000000000001,9.0,9.4,9.4,9.4,9.4,8.600000000000001,8.600000000000001,8.600000000000001,8.200000000000001,8.200000000000001,8.200000000000001,7.8,7.399999999999999,7.399999999999999,7.8,7.8,7.8,8.200000000000001,8.200000000000001,8.200000000000001,9.0,8.600000000000001,9.0,9.4,5.4,9.0,9.0,7.8,7.4,6.2,6.6000000000000005,7.8,7.8,7.4,7.8,7.399999999999999,"(36.6325,-5.20306)"
7.8,7.8,6.6000000000000005,7.0,7.0,6.2,7.399999999999999,7.399999999999999,5.0,7.8,7.4,7.000000000000001,7.8,7.8,7.8,8.200000000000001,7.8,9.0,9.0,9.0,9.0,9.4,9.4,9.4,9.0,8.600000000000001,8.600000000000001,8.200000000000001,8.200000000000001,7.8,7.8,8.200000000000001,8.200000000000001,8.600000000000001,8.600000000000001,8.600000000000001,9.0,9.4,9.4,9.4,9.0,7.8,9.0,8.200000000000001,7.8,7.4,7.8,7.000000000000001,7.8,7.8,7.8,7.8,7.399999999999999,"(36.51861,-5.31861)"
7.000000000000001,7.6,7.6,7.000000000000001,7.4,7.000000000000001,7.4,7.4,6.600000000000001,8.200000000000001,8.200000000000001,7.800000000000001,8.200000000000001,8.200000000000001,8.6,8.6,7.800000000000001,8.8,9.2,8.8,9.2,9.2,8.8,8.8,8.8,8.4,8.4,8.4,8.4,8.0,8.0,8.0,8.0,8.4,8.600000000000001,8.4,8.4,8.8,8.8,9.2,9.2,8.8,9.0,8.8,8.8,8.8,7.6,7.4,8.0,7.4,8.0,7.6,8.0,"(36.27306,-5.28444)"
7.200000000000001,7.6,7.6,7.000000000000001,7.4,7.000000000000001,7.4,7.4,6.600000000000001,8.200000000000001,8.0,7.4,8.200000000000001,8.200000000000001,8.200000000000001,8.8,8.200000000000001,8.8,9.2,8.8,9.0,9.0,9.0,8.8,8.8,8.200000000000001,8.4,8.4,8.4,8.0,7.4,7.800000000000001,7.800000000000001,8.0,8.4,8.200000000000001,8.8,8.8,8.8,8.8,9.2,8.4,9.0,8.8,8.6,8.4,6.800000000000001,5.6,8.0,7.4,7.6,7.6,7.6,"(36.37833,-5.26)"
5.6,7.8,8.200000000000001,8.0,8.0,8.0,7.6,8.0,7.199999999999999,8.8,8.8,8.4,8.8,8.8,8.8,8.8,8.4,9.4,9.4,9.2,9.2,8.8,8.8,8.600000000000001,8.600000000000001,8.0,8.0,8.600000000000001,8.200000000000001,8.200000000000001,8.200000000000001,8.200000000000001,8.200000000000001,8.200000000000001,8.200000000000001,8.0,8.600000000000001,8.600000000000001,9.0,9.0,9.4,9.4,9.4,9.0,9.0,9.0,8.600000000000001,5.200000000000001,8.200000000000001,8.0,8.200000000000001,8.0,7.6,"(36.41694,-5.155)"
7.8,8.200000000000001,7.4,7.000000000000001,8.200000000000001,7.8,7.8,7.8,7.000000000000001,8.200000000000001,8.600000000000001,7.000000000000001,8.600000000000001,8.600000000000001,8.200000000000001,8.200000000000001,9.0,9.0,9.4,9.4,9.4,9.4,9.0,8.600000000000001,9.0,8.600000000000001,8.600000000000001,8.200000000000001,8.200000000000001,8.200000000000001,7.8,7.8,8.200000000000001,8.200000000000001,8.600000000000001,8.600000000000001,9.0,9.0,9.0,9.0,8.200000000000001,8.600000000000001,9.0,8.600000000000001,9.0,8.200000000000001,6.6000000000000005,5.4,8.200000000000001,7.8,7.8,7.8,7.8,"(36.54361,-5.02472)"
7.4,7.6,8.0,7.4,7.800000000000001,7.4,7.4,7.4,6.800000000000001,7.800000000000001,7.800000000000001,7.6,8.200000000000001,7.800000000000001,7.800000000000001,8.200000000000001,8.0,8.8,8.8,8.6,8.6,8.6,9.0,9.0,9.6,9.2,9.2,8.8,8.8,8.4,8.8,8.4,8.4,8.8,8.8,9.2,9.2,9.2,9.2,9.2,8.8,8.8,8.8,8.8,8.8,8.4,7.6,5.200000000000001,8.0,7.800000000000001,8.0,7.800000000000001,7.800000000000001,"(36.48444,-4.95306)"
6.800000000000001,7.6,7.4,6.800000000000001,7.2,7.2,7.2,7.2,7.6,7.800000000000001,7.6,7.6,8.0,7.6,7.6,8.200000000000001,8.0,8.6,8.6,8.6,8.6,8.6,9.0,9.0,9.2,9.0,9.2,9.2,9.2,9.2,9.2,9.2,9.2,9.2,9.2,9.0,9.2,9.2,9.2,8.8,8.8,8.6,8.8,8.6,8.6,8.200000000000001,7.000000000000001,7.4,7.4,7.2,7.4,7.4,7.2,"(36.48361,-4.74028)"
7.8,7.8,7.8,7.8,8.200000000000001,7.8,7.6,7.6,8.200000000000001,8.600000000000001,8.600000000000001,8.4,8.8,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.4,9.4,9.4,9.4,9.4,9.0,9.0,8.600000000000001,8.600000000000001,8.600000000000001,8.600000000000001,8.600000000000001,8.600000000000001,8.600000000000001,8.600000000000001,8.600000000000001,9.0,9.4,9.4,9.4,9.4,9.0,9.0,9.0,9.0,8.600000000000001,7.4,7.8,8.200000000000001,8.200000000000001,7.8,8.200000000000001,7.8,"(36.53861,-4.61833)"
7.8,7.8,7.8,7.8,8.200000000000001,7.8,7.8,7.8,7.8,9.0,8.600000000000001,8.200000000000001,9.0,8.600000000000001,9.0,9.0,9.0,9.0,9.4,9.4,9.4,9.4,9.0,8.600000000000001,8.600000000000001,8.600000000000001,8.200000000000001,8.600000000000001,8.200000000000001,8.200000000000001,7.8,8.200000000000001,8.200000000000001,8.200000000000001,8.200000000000001,8.600000000000001,8.600000000000001,8.600000000000001,9.0,9.0,9.4,9.4,9.6,8.600000000000001,9.0,9.0,7.4,8.200000000000001,8.200000000000001,8.200000000000001,8.200000000000001,8.200000000000001,7.8,"(36.62056,-4.515)"
7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,8.200000000000001,8.600000000000001,8.200000000000001,8.600000000000001,8.600000000000001,9.0,9.0,9.0,9.4,9.4,9.4,9.4,9.0,8.600000000000001,8.200000000000001,8.200000000000001,8.200000000000001,7.8,7.399999999999999,7.399999999999999,7.399999999999999,7.399999999999999,7.399999999999999,7.399999999999999,7.8,7.8,8.200000000000001,8.600000000000001,8.600000000000001,8.600000000000001,8.600000000000001,9.4,7.399999999999999,9.4,9.0,8.600000000000001,8.600000000000001,8.200000000000001,7.4,8.600000000000001,7.8,7.8,7.8,7.399999999999999,"(37.02944,-4.74833)"
7.8,7.8,7.8,7.200000000000001,8.0,7.6,8.0,7.6,8.4,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,9.2,8.4,8.6,8.8,8.4,8.0,8.0,8.0,8.0,8.0,7.6,7.6,7.199999999999999,6.800000000000001,7.199999999999999,7.199999999999999,7.6,7.6,7.6,8.0,8.0,8.0,8.0,8.4,9.2,9.2,9.2,8.8,9.0,8.600000000000001,8.4,8.600000000000001,8.0,8.200000000000001,8.200000000000001,8.200000000000001,"(36.85472,-4.69667)"
7.800000000000001,7.6,7.4,7.2,7.6,7.800000000000001,7.800000000000001,7.800000000000001,8.0,8.6,8.6,8.6,8.6,8.6,8.8,8.8,8.6,9.2,9.0,9.2,9.2,8.8,8.4,7.800000000000001,8.4,8.0,8.0,7.6,8.0,7.6,7.6,7.6,7.6,8.0,8.0,8.0,8.4,8.4,8.4,8.4,8.8,9.2,9.2,9.2,8.6,8.8,7.4,7.4,8.0,8.200000000000001,7.800000000000001,8.0,7.4,"(36.66611,-4.48222)"
8.200000000000001,8.200000000000001,7.8,7.4,8.200000000000001,8.200000000000001,8.200000000000001,8.200000000000001,8.8,9.0,9.0,8.4,9.0,9.0,9.0,9.0,9.4,9.4,9.0,9.4,9.0,8.600000000000001,8.600000000000001,8.200000000000001,8.200000000000001,8.200000000000001,8.200000000000001,7.8,7.8,7.8,7.8,7.8,7.8,7.8,8.200000000000001,8.200000000000001,8.200000000000001,8.200000000000001,8.600000000000001,8.600000000000001,9.0,9.4,9.4,9.4,9.0,9.0,7.8,7.8,8.600000000000001,8.200000000000001,8.600000000000001,8.600000000000001,8.200000000000001,"(36.71778,-4.48167)"
8.600000000000001,8.600000000000001,8.600000000000001,9.0,8.4,8.600000000000001,8.200000000000001,8.600000000000001,8.8,9.0,9.0,8.8,9.0,9.0,9.0,9.0,9.0,9.4,9.4,9.4,9.4,9.4,9.4,9.0,9.0,8.600000000000001,8.600000000000001,8.600000000000001,8.600000000000001,8.200000000000001,8.200000000000001,8.200000000000001,8.200000000000001,8.200000000000001,8.600000000000001,8.600000000000001,8.600000000000001,8.600000000000001,9.0,9.0,9.0,9.4,9.4,9.4,9.0,9.0,7.8,8.200000000000001,9.0,9.0,9.0,9.0,8.200000000000001,"(36.71667,-4.41972)"
7.8,7.8,7.8,7.6,8.0,7.6,8.200000000000001,8.200000000000001,8.4,8.4,9.0,8.4,8.8,9.0,9.0,9.0,9.0,9.0,9.4,9.4,9.4,9.4,9.0,9.0,9.0,8.600000000000001,8.600000000000001,8.200000000000001,8.600000000000001,8.200000000000001,8.200000000000001,8.200000000000001,8.200000000000001,8.200000000000001,8.200000000000001,8.600000000000001,8.600000000000001,8.600000000000001,9.0,9.4,9.0,9.4,9.4,9.0,8.8,9.0,9.0,8.200000000000001,8.600000000000001,8.600000000000001,8.200000000000001,8.200000000000001,8.0,"(36.75583,-4.04389)"
8.6,9.0,4.800000000000001,7.4,6.4,5.6,7.2,7.2,7.6,8.0,8.6,8.4,8.0,8.8,8.8,8.8,8.6,8.8,9.2,9.0,8.6,9.2,9.2,8.8,9.2,8.8,8.600000000000001,8.200000000000001,8.600000000000001,8.0,8.4,8.4,8.0,8.4,8.4,8.4,8.8,8.8,8.8,8.4,9.2,9.0,9.2,9.2,8.6,8.8,7.800000000000001,8.6,8.8,7.800000000000001,8.4,8.0,,"(36.72639,-3.95722)"
7.8,7.8,7.8,7.8,8.200000000000001,7.8,7.8,7.8,8.200000000000001,8.600000000000001,8.600000000000001,8.200000000000001,8.600000000000001,8.200000000000001,8.600000000000001,9.0,9.0,9.0,9.4,9.0,9.4,9.4,9.8,9.0,9.0,9.0,8.600000000000001,8.600000000000001,8.600000000000001,8.200000000000001,8.200000000000001,8.200000000000001,8.200000000000001,8.200000000000001,8.600000000000001,8.600000000000001,8.600000000000001,8.600000000000001,9.0,9.4,9.4,9.0,9.4,9.0,9.0,9.0,7.4,8.200000000000001,8.600000000000001,8.600000000000001,8.200000000000001,7.8,8.200000000000001,"(36.76278,-3.84528)"
8.200000000000001,8.200000000000001,7.8,7.6,8.0,7.6,8.200000000000001,8.0,8.0,8.4,9.0,8.0,8.8,8.8,9.0,9.0,8.8,9.0,9.4,9.4,9.4,9.4,9.8,9.0,9.4,8.600000000000001,8.600000000000001,8.600000000000001,8.600000000000001,8.600000000000001,8.600000000000001,8.600000000000001,8.600000000000001,8.200000000000001,8.600000000000001,8.600000000000001,9.0,9.0,9.0,9.0,9.4,9.4,9.4,9.0,9.0,9.0,8.600000000000001,9.0,8.600000000000001,8.600000000000001,8.600000000000001,8.200000000000001,8.4,"(36.74833,-3.57861)"
8.600000000000001,8.600000000000001,8.200000000000001,8.0,8.4,7.6,8.0,7.6,8.0,8.0,8.4,8.0,8.4,8.8,8.8,8.8,8.8,9.0,9.4,9.2,9.0,9.2,9.4,9.4,9.4,9.4,9.4,9.0,9.0,9.0,9.0,8.600000000000001,9.0,8.600000000000001,9.0,9.0,9.0,9.4,9.4,9.4,9.4,9.4,9.4,9.0,8.8,8.8,9.0,8.600000000000001,9.0,8.8,9.0,9.0,8.600000000000001,"(36.72417,-3.52889)"
8.8,9.0,8.8,8.8,8.6,8.6,8.8,8.6,8.8,8.8,8.8,8.6,8.6,8.8,8.8,8.8,8.8,9.2,9.2,9.2,9.2,9.2,9.2,8.8,9.0,8.4,8.600000000000001,8.600000000000001,8.600000000000001,8.600000000000001,8.600000000000001,8.600000000000001,8.600000000000001,8.600000000000001,8.600000000000001,8.4,8.600000000000001,9.0,9.0,8.8,9.0,9.4,9.4,9.4,8.8,9.0,9.0,9.4,9.2,8.8,9.0,8.8,9.0,"(36.72361,-3.52917)"
7.4,7.8,7.6,7.4,7.2,7.4,7.4,7.6,7.4,8.0,8.0,7.4,8.200000000000001,8.200000000000001,8.4,8.8,8.6,8.8,9.2,8.8,9.2,9.2,9.2,8.8,8.8,8.4,8.4,8.600000000000001,8.600000000000001,8.200000000000001,8.200000000000001,8.600000000000001,8.200000000000001,8.600000000000001,8.600000000000001,8.600000000000001,8.4,8.8,9.2,9.4,9.4,9.2,9.0,8.8,8.6,8.4,7.200000000000001,7.6,8.0,7.800000000000001,8.0,7.6,7.2,"(36.73417,-3.38)"
