ID,municipality,ccaa,province,municipality_inhabitants,geographic_area,radius,routes_number,routes_ids,mountain_passes_ids,coords
7024,Alzira,Comunitat Valenciana,Valencia,44938,110.49,5.930428069013382,5,"[7231, 7231, 7231, 7734, 3543]",,"[-0.43554456,39.14944832]"
7008,Ademuz,Comunitat Valenciana,Valencia,1037,100.3138,5.6507344294847455,3,"[7139, 10447, 7661]",,"[-1.28669047,40.06120013]"
6784,Valderrobres,Aragón,Teruel,2435,124.0468,6.283727433285016,5,"[8329, 8329, 8446, 8446, 8464]",,"[0.1557343,40.87590223]"
6779,Valbona,Aragón,Teruel,172,40.721379,3.6002759899725048,4,"[4916, 4916, 5513, 7040]",,"[-0.81088053,40.22935082]"
6742,Rubielos de Mora,Aragón,Teruel,635,63.716019,4.503486574783917,4,"[3858, 4926, 7040, 3858]",,"[-0.65143314,40.19007338]"
6734,Puertomingalvo,Aragón,Teruel,117,103.6606,5.744224632486927,4,"[3858, 528, 528, 3858]",,"[-0.45966111,40.26475069]"
6733,La Puebla de Valverde,Aragón,Teruel,451,282.782594,9.487480425435413,3,"[4916, 4916, 5513]",,"[-0.92912557,40.22444743]"
6717,Orihuela del Tremedal,Aragón,Teruel,450,71.524197,4.771457405003386,4,"[4218, 5247, 8497, 8497]",,"[-1.64989242,40.55044776]"
6706,Mosqueruela,Aragón,Teruel,532,265.2833,9.189238247379352,5,"[3858, 528, 528, 4926, 3858]",,"[-0.44907231,40.36145064]"
6704,Mora de Rubielos,Aragón,Teruel,1512,166.227935,7.274054669814138,7,"[3858, 4916, 4916, 5513, 4926, 7040, 3858]",,"[-0.75353912,40.25239335]"
6638,Cretas,Aragón,Teruel,554,52.5731,4.090782118958728,3,"[8329, 8329, 8464]",,"[0.2117607,40.92857287]"
6618,Cantavieja,Aragón,Teruel,729,124.5246,6.295817545306499,3,"[6574, 6574, 6574]",,"[-0.4056737,40.52795321]"
6606,Bronchales,Aragón,Teruel,417,59.601595,4.355655238498454,3,"[4218, 8497, 8497]",,"[-1.58933562,40.50913122]"
6598,Beceite,Aragón,Teruel,531,96.8958,5.553631149595742,4,"[8329, 8329, 8446, 8446]",,"[0.18281473,40.83192948]"
6579,Aliaga,Aragón,Teruel,326,193.078573,7.839558334437121,4,"[6574, 6574, 6574, 10352]",,"[-0.70190468,40.67415567]"
6575,Alcalá de la Selva,Aragón,Teruel,331,104.95249,5.779908046476119,4,"[3858, 5513, 4926, 3858]",,"[-0.7203944,40.37166968]"
6572,Albarracín,Aragón,Teruel,1006,452.7015,12.004125373138436,3,"[496, 8497, 8497]",,"[-1.44449794,40.40668217]"
6533,Tortosa,Cataluña,Tarragona,33439,219.1344,8.351795184947147,3,"[8329, 8329, 5502]",,"[0.52500631,40.81102146]"
6484,El Pinell de Brai,Cataluña,Tarragona,1008,57.3004,4.27074245898835,3,"[8329, 176, 8329]",,"[0.51511172,41.01727888]"
6450,Horta de Sant Joan,Cataluña,Tarragona,1146,118.862,6.1510048949106,4,"[8329, 176, 8329, 8464]",,"[0.31710201,40.95398599]"
6423,La Sénia,Cataluña,Tarragona,5640,108.4967,5.876690520123975,7,"[8329, 4253, 8682, 8329, 4252, 5502, 1837]",,"[0.28236554,40.6361383]"
6375,Vinuesa,,Soria,847,143.063491,6.748215841882774,5,"[4034, 4034, 4034, 5866, 5866]",,"[-2.76272503,41.91179175]"
6300,Montenegro de Cameros,,Soria,54,55.32162099999999,4.196352905277117,8,"[4034, 4034, 4034, 6984, 5866, 6984, 9673, 5866]",,"[-2.75383548,42.08973629]"
6259,Covaleda,,Soria,1644,104.360164,5.763574780027645,7,"[4034, 4034, 4034, 5866, 2008, 5866, 2008]",,"[-2.88162215,41.93553839]"
6180,El Saucejo,Andalucía,Sevilla,4235,92.197151,5.41730523551789,3,"[7486, 10041, 10040]",,"[-5.09744762,37.07107032]"
6166,Pruna,Andalucía,Sevilla,2605,100.638628,5.659875909813699,5,"[7486, 8396, 10041, 10040, 396]",,"[-5.22174386,36.97277038]"
6155,Morón de la Frontera,Andalucía,Sevilla,27633,431.93160000000006,11.725518194474535,3,"[7486, 10041, 396]",,"[-5.44898927,37.12022462]"
6027,Riaza,,Segovia,2117,149.494985,6.898233134978655,5,"[6070, 6070, 6070, 9139, 4163]",,"[-3.47725189,41.27974006]"
5880,Voto,Cantabria,Cantabria,2686,77.81746600000001,4.976947942515657,8,"[8957, 1103, 3270, 8499, 1618, 1618, 1618, 1103]",,"[-3.496944444,43.35505556]"
5878,Villafufre,Cantabria,Cantabria,994,30.056277,3.093087088772616,4,"[9133, 1144, 5792, 5780]",,"[-3.877583333,43.25925]"
5875,Villacarriedo,Cantabria,Cantabria,1612,50.9642,4.02770043157239,6,"[8585, 4425, 9133, 4425, 1144, 5780]",,"[-3.810083333,43.22866667]"
5874,Vega de Pas,Cantabria,Cantabria,746,87.51559999999999,5.277974567339835,7,"[4425, 9133, 5769, 4425, 1144, 5792, 5769]",,"[-3.782694444,43.1585]"
5871,Valderredible,Cantabria,Cantabria,950,298.4751,9.747171535434086,6,"[4066, 4066, 4066, 4066, 4066, 8386]",,"[-3.940694444,42.80563889]"
5870,Valdeprado del Río,Cantabria,Cantabria,325,88.93430000000001,5.320582741863196,6,"[6267, 460, 8668, 8665, 8386, 8113]",,"[-4.077138889,42.90958333]"
5868,Valdáliga,Cantabria,Cantabria,2150,97.7684,5.578581854103106,6,"[1772, 7800, 7800, 1772, 7800, 7800]",,"[-4.350222222,43.32922222]"
5861,Solórzano,Cantabria,Cantabria,1046,25.475702,2.84765672814592,4,"[5906, 8499, 48, 48]",,"[-3.587416667,43.381]"
5860,Soba,Cantabria,Cantabria,1155,214.156651,8.256392662587494,16,"[9332, 4504, 2516, 4347, 4347, 1092, 4425, 8957, 5769, 4425, 4347, 1103, 5980, 3270, 1103, 5769]",,"[-3.522138889,43.18591667]"
5859,Selaya,Cantabria,Cantabria,1873,39.124,3.5289554921097506,5,"[4425, 9133, 4425, 1144, 5780]",,"[-3.806861111,43.21669444]"
5858,Saro,Cantabria,Cantabria,516,18.015426,2.3946763434577054,4,"[8585, 9133, 1144, 5780]",,"[-3.808111111,43.26130556]"
5857,San Vicente de la Barquera,Cantabria,Cantabria,4095,41.7394,3.6450010418182495,4,"[7800, 7800, 7800, 7800]",,"[-4.401666667,43.38413889]"
5851,Santa María de Cayón,Cantabria,Cantabria,9167,47.641733,3.894200707068333,5,"[8585, 9133, 1144, 10421, 5780]",,"[-3.852944444,43.30961111]"
5848,San Pedro del Romeral,Cantabria,Cantabria,474,57.31229999999999,4.271185904382263,6,"[4425, 9133, 5769, 4425, 5792, 5769]",,"[-3.818694444,43.11561111]"
5847,San Miguel de Aguayo,Cantabria,Cantabria,145,36.199,3.3944767822764383,4,"[6267, 8668, 8113, 5792]",,"[-4.024833333,43.05644444]"
5844,Ruesga,Cantabria,Cantabria,836,87.585679,5.2800873401712805,11,"[4504, 4347, 4347, 5906, 1092, 4347, 1103, 5980, 1103, 48, 48]",,"[-3.563666667,43.28144444]"
5840,Rionansa,Cantabria,Cantabria,1029,118.1575,6.132749173640554,7,"[1772, 7800, 9640, 7800, 1772, 7800, 7800]",,"[-4.405972222,43.25544444]"
5839,Ribamontán al Monte,Cantabria,Cantabria,2303,42.297778,3.66930094389349,5,"[5906, 3270, 48, 10421, 48]",,"[-3.663305556,43.40688889]"
5836,Reinosa,Cantabria,Cantabria,8946,4.0585,1.1365991607210388,8,"[6267, 460, 3219, 8668, 3409, 8665, 8113, 5792]",,"[-4.137972222,43.00105556]"
5835,Rasines,Cantabria,Cantabria,955,43.7279,3.730816307914675,8,"[8957, 1103, 5980, 8499, 1618, 1618, 1618, 1103]",,"[-3.429055556,43.30458333]"
5834,Ramales de la Victoria,Cantabria,Cantabria,2877,32.5199,3.217356284541017,9,"[4504, 1092, 8957, 1103, 5980, 1618, 1618, 1618, 1103]",,"[-3.464472222,43.25652778]"
5832,Potes,Cantabria,Cantabria,1332,7.662999999999999,1.5617947861063042,11,"[6550, 5537, 5708, 8487, 8487, 7800, 6587, 6550, 7800, 7800, 7800]",,"[-4.621194444,43.15447222]"
5830,Polaciones,Cantabria,Cantabria,221,89.6692,5.342520575659923,10,"[5537, 6267, 5708, 3219, 7800, 3409, 8665, 7800, 7800, 7800]",,"[-4.414222222,43.10052778]"
5829,Piélagos,Cantabria,Cantabria,25731,84.3084,5.180360455970368,5,"[9133, 1854, 10494, 5792, 5780]",,"[-3.956583333,43.35605556]"
5827,Pesaguero,Cantabria,Cantabria,295,70.1938,4.726872987545473,6,"[5537, 5708, 7800, 7800, 7800, 7800]",,"[-4.544083333,43.07630556]"
5826,Peñarrubia,Cantabria,Cantabria,319,53.0626,4.109782314152714,8,"[6550, 8487, 8487, 7800, 6550, 7800, 7800, 7800]",,"[-4.58,43.25363889]"
5825,Penagos,Cantabria,Cantabria,2142,31.669223,3.1749965662696056,4,"[8585, 1144, 10421, 5780]",,"[-3.81875,43.34005556]"
5822,Miera,Cantabria,Cantabria,381,34.109131000000005,3.295033871975948,10,"[4504, 4347, 4347, 8585, 4425, 9133, 4425, 4347, 3270, 1144]",,"[-3.712222222,43.27558333]"
5819,Medio Cudeyo,Cantabria,Cantabria,7577,26.425376,2.9002480509985884,10,"[4347, 4347, 8585, 5906, 4347, 3270, 1144, 48, 10421, 48]",,"[-3.734444444,43.37869444]"
5817,Marina de Cudeyo,Cantabria,Cantabria,5106,29.304209,3.0541443350057342,4,"[8585, 5906, 1144, 10421]",,"[-3.757111111,43.41869444]"
5816,Luena,Cantabria,Cantabria,600,90.7211,5.3737654849881205,6,"[6267, 9133, 5769, 1854, 5792, 5769]",,"[-3.902277778,43.10466667]"
5813,Liendo,Cantabria,Cantabria,1196,26.417164,2.899797372688018,5,"[3270, 8499, 1618, 1618, 1618]",,"[-3.378277778,43.39483333]"
5812,Laredo,Cantabria,Cantabria,11023,15.298169,2.206705020180804,6,"[8957, 3270, 8499, 1618, 1618, 1618]",,"[-3.414166667,43.40966667]"
5807,Guriezo,Cantabria,Cantabria,2330,79.50896,5.0307483365873,7,"[3270, 5694, 5694, 8499, 1618, 1618, 1618]",,"[-3.326111111,43.34894444]"
5803,Corvera de Toranzo,Cantabria,Cantabria,2042,50.0364,3.990870023527527,4,"[9133, 1854, 10494, 5792]",,"[-3.939277778,43.21258333]"
5800,Colindres,Cantabria,Cantabria,8598,5.923605,1.373148798980127,3,"[8957, 3270, 8499]",,"[-3.446888889,43.39505556]"
5797,Castro-Urdiales,Cantabria,Cantabria,32270,96.0552,5.529488971065105,7,"[3270, 5694, 5694, 1618, 1618, 1618, 2497]",,"[-3.217666667,43.38375]"
5794,Campoo de Yuso,Cantabria,Cantabria,670,89.46770000000001,5.336514481313544,5,"[6267, 8668, 8386, 8113, 5792]",,"[-4.002555556,43.01644444]"
5793,Camargo,Cantabria,Cantabria,30320,36.9837,3.431071233450934,3,"[8585, 1144, 10421]",,"[-3.855083333,43.42352778]"
5789,Cabezón de la Sal,Cantabria,Cantabria,8358,33.2286,3.252224953857984,7,"[3219, 1772, 7800, 7800, 1772, 7800, 7800]",,"[-4.236861111,43.30894444]"
5784,Arredondo,Cantabria,Cantabria,452,46.881663,3.863012026579036,10,"[4504, 4347, 4347, 5906, 1092, 4347, 1103, 1103, 48, 48]",,"[-3.6015,43.27455556]"
5779,Ampuero,Cantabria,Cantabria,4319,32.466906,3.214733735010256,7,"[8957, 1103, 8499, 1618, 1618, 1618, 1103]",,"[-3.417416667,43.34238889]"
5654,Sotoserrano,,Salamanca,557,57.690144,4.285242143587989,5,"[8200, 1741, 3901, 10071, 8200]",,"[-6.03293691,40.43779271]"
5648,Serradilla del Arroyo,,Salamanca,251,80.53914300000001,5.063234686713876,5,"[8200, 2841, 9111, 2841, 8200]",,"[-6.35847992,40.52185157]"
5539,Miranda del Castañar,,Salamanca,385,21.072148,2.5898759326606737,3,"[8200, 10071, 8200]",,"[-6.00108185,40.48476715]"
5522,Madroñal,,Salamanca,142,1.6061070000000002,0.7150094690777835,3,"[8200, 3901, 8200]",,"[-6.06296452,40.46423926]"
5514,Lagunilla,,Salamanca,441,42.520351,3.6789422987434968,3,"[8200, 1741, 8200]",,"[-5.97146874,40.32514304]"
5504,Herguijuela de la Sierra,,Salamanca,244,31.516395000000003,3.1673264192840755,4,"[8200, 9111, 3901, 8200]",,"[-6.07354101,40.44553881]"
5455,Ciudad Rodrigo,,Salamanca,12261,240.130819,8.74275899958812,3,"[8200, 9111, 8200]",,"[-6.5341577,40.59730856]"
5447,Cepeda,,Salamanca,293,10.733586,1.8484043249544493,4,"[8200, 3901, 10071, 8200]",,"[-6.04007555,40.46529423]"
5431,Candelario,,Salamanca,860,60.174778,4.3765490909511655,3,"[1294, 116, 1741]",,"[-5.74166375,40.36527507]"
5370,La Alberca,,Salamanca,1071,60.730319,4.396705098647351,7,"[8200, 2841, 9111, 2841, 3901, 10071, 8200]",,"[-6.10993723,40.48866243]"
5334,Pontevedra,Galicia,Pontevedra,83260,118.4681,6.14080444618162,3,"[7903, 9153, 429]",,"[-8.643672092,42.43158576]"
5308,Catoira,Galicia,Pontevedra,3331,29.443677,3.061403527541176,4,"[7903, 1157, 9347, 9359]",,"[-8.722751367,42.66627913]"
5223,Velilla del Río Carrión,,Palencia,1230,198.9367,7.957598271915577,3,"[5537, 9381, 9381]",,"[-4.84321459,42.82783416]"
5076,Aguilar de Campoo,,Palencia,6749,235.3173,8.654689354492481,3,"[460, 3409, 8665]",,"[-4.25993817,42.79264578]"
5071,Villaviciosa,Asturias,Asturias,14470,276.227085,9.37686548793973,3,"[3502, 3940, 3378]",,"[-5.43480263,43.48140933]"
5070,Villanueva de Oscos,Asturias,Asturias,272,72.9864,4.819983231286745,3,"[6997, 8840, 6673]",,"[-6.98564909,43.31181691]"
5067,Teverga,Asturias,Asturias,1554,176.31470000000002,7.491500574018668,10,"[923, 5611, 3422, 1560, 3422, 5611, 2603, 7536, 2603, 3422]",,"[-6.10291272,43.1589266]"
5066,Taramundi,Asturias,Asturias,602,82.16166600000001,5.113981755587897,5,"[9874, 8840, 10433, 9874, 10053]",,"[-7.10929886,43.36130859]"
5063,Somiedo,Asturias,Asturias,1093,290.1175,9.609737377126732,7,"[3422, 1560, 3422, 2603, 5619, 2603, 3422]",,"[-6.25460308,43.09303839]"
5061,Siero,Asturias,Asturias,51509,211.232775,8.19983678730414,5,"[3987, 2255, 9776, 3940, 3378]",,"[-5.66321486,43.39474647]"
5059,Santo Adriano,Asturias,Asturias,273,22.599958,2.6821210331689644,5,"[923, 5611, 3987, 5611, 7536]",,"[-6.00126868,43.27080128]"
5055,San Martín del Rey Aurelio,Asturias,Asturias,15817,55.0487,4.185989065481178,8,"[825, 848, 825, 825, 825, 2255, 3940, 3378]",,"[-5.60306902,43.27495447]"
5054,Salas,Asturias,Asturias,4900,227.114383,8.502504592878653,4,"[3422, 3422, 7006, 3422]",,"[-6.26094697,43.40880659]"
5053,Riosa,Asturias,Asturias,1848,46.485525,3.846656674394613,7,"[923, 5611, 5611, 4115, 925, 925, 4340]",,"[-5.88171802,43.23032557]"
5052,Ribera de Arriba,Asturias,Asturias,1837,21.984008,2.645318642555542,9,"[923, 5611, 3987, 5611, 2255, 925, 5325, 925, 4340]",,"[-5.87580874,43.30958383]"
5050,Ribadedeva,Asturias,Asturias,1741,35.44,3.3587015328484218,5,"[7800, 7800, 8799, 7800, 7800]",,"[-4.53974028,43.37474115]"
5048,Quirós,Asturias,Asturias,1187,205.5386,8.088560773134967,11,"[923, 5611, 1560, 5611, 2603, 1526, 4115, 7536, 2603, 925, 925]",,"[-5.9727574,43.15791495]"
5047,Proaza,Asturias,Asturias,707,76.80273,4.944391881430732,8,"[923, 5611, 3987, 5611, 1526, 7536, 925, 925]",,"[-6.01490537,43.25306969]"
5045,Ponga,Asturias,Asturias,572,206.3582,8.104671588247646,4,"[8392, 8487, 8487, 8392]",,"[-5.1648398,43.19144454]"
5042,Peñamellera Baja,Asturias,Asturias,1227,84.05680000000001,5.172624853369412,3,"[8487, 8487, 8799]",,"[-4.58399124,43.32342411]"
5040,Parres,Asturias,Asturias,5315,126.2438,6.339128933886578,3,"[8487, 1915, 8487]",,"[-5.19086415,43.38601098]"
5039,Oviedo,Asturias,Asturias,219910,186.651726,7.707979678602224,10,"[923, 5611, 3987, 5611, 2255, 9776, 925, 5325, 925, 4340]",,"[-5.84372206,43.36232165]"
5038,Onís,Asturias,Asturias,734,74.8755,4.881962325718279,3,"[5518, 8487, 8487]",,"[-4.967466188,43.33578439]"
5033,Morcín,Asturias,Asturias,2555,50.054204,3.991579977985146,10,"[923, 5611, 3987, 5611, 4115, 2255, 925, 5325, 925, 4340]",,"[-5.89292823,43.2824189]"
5032,Mieres,Asturias,Asturias,37537,146.0375,6.817996135320684,15,"[923, 5611, 3987, 5611, 4115, 825, 848, 825, 825, 825, 2255, 925, 5325, 925, 4340]",,"[-5.7779978,43.25363001]"
5030,Llanera,Asturias,Asturias,13695,106.690356,5.827565157148376,3,"[7107, 9776, 5325]",,"[-5.85167484,43.44134929]"
5027,Lena,Asturias,Asturias,10701,315.86560000000003,10.027108659644606,18,"[923, 5611, 5618, 802, 5611, 4115, 825, 7536, 848, 5618, 825, 825, 802, 825, 2255, 925, 925, 4340]",,"[-5.82960591,43.15927913]"
5025,Langreo,Asturias,Asturias,39183,83.53829999999999,5.156646641340828,11,"[3987, 825, 848, 825, 825, 825, 2255, 9776, 3940, 5325, 3378]",,"[-5.68337382,43.29473461]"
5022,Ibias,Asturias,Asturias,1207,333.4084,10.30179312963356,7,"[881, 881, 4659, 3139, 4662, 4662, 881]",,"[-6.87293932,43.03763941]"
5021,Grandas de Salime,Asturias,Asturias,815,111.6303,5.960951685442542,3,"[8840, 4662, 4662]",,"[-6.87638973,43.21773395]"
5020,Grado,Asturias,Asturias,9703,216.71127,8.305490857284902,6,"[923, 3422, 3422, 3987, 7536, 3422]",,"[-6.06990452,43.38929203]"
5018,Gijón,Asturias,Asturias,271717,183.9527,7.6520471820216125,3,"[7107, 3502, 3378]",,"[-5.65949323,43.53920222]"
5009,Caso,Asturias,Asturias,1457,307.7679,9.89774399216578,3,"[8392, 8392, 3378]",,"[-5.34401882,43.18235684]"
5006,Cangas de Onís,Asturias,Asturias,6209,213.2352,8.238611140342305,6,"[5518, 8392, 8487, 1915, 8487, 8392]",,"[-5.12749781,43.34839001]"
5005,Cangas del Narcea,Asturias,Asturias,12124,823.5785000000001,16.19112613661209,3,"[5402, 4662, 4662]",,"[-6.55205753,43.1772214]"
5004,Candamo,Asturias,Asturias,1969,71.97250100000001,4.786387471703941,3,"[3422, 3422, 3422]",,"[-6.0591576,43.43659271]"
4997,Amieva,Asturias,Asturias,628,114.9787,6.049691837334568,5,"[5518, 8392, 8487, 8487, 8392]",,"[-5.12832295,43.26919915]"
4996,Aller,Asturias,Asturias,10413,376.3217,10.94470819082106,7,"[825, 848, 825, 825, 825, 2255, 3378]",,"[-5.63476777,43.16103558]"
4960,O Pereiro de Aguiar,Galicia,Ourense,6350,60.890346,4.402494041053617,3,"[6603, 5299, 5288]",,"[-7.799997247,42.34655247]"
4956,Ourense,Galicia,Ourense,105643,84.7715,5.194568645938462,4,"[6603, 1158, 5299, 5288]",,"[-7.863836656,42.33553117]"
4918,Carballeda de Valdeorras,Galicia,Ourense,1499,222.6749,8.418993783581607,5,"[5630, 5630, 5630, 2809, 5630]",,"[-6.912270489,42.4158443]"
4910,O Barco de Valdeorras,Galicia,Ourense,13431,85.4292,5.214680751489411,4,"[5630, 5630, 5630, 5630]",,"[-6.984649378,42.41644671]"
4901,Lekunberri,Navarra,Navarra,1574,6.70533,1.4609475822370592,10,"[7631, 7631, 7631, 7631, 7563, 7631, 7631, 8473, 761, 7348]",,"[-1.895582503,43.00522466]"
4899,Orkoien,Navarra,Navarra,4145,5.6314,1.3388525315917472,3,"[5366, 7563, 8115]",,"[-1.70467914,42.82369778]"
4897,Irurtzun,Navarra,Navarra,2247,3.744774,1.0917856008939335,5,"[8407, 7563, 8407, 8473, 761]",,"[-1.82803648,42.91831211]"
4895,Berrioplano,Navarra,Navarra,7457,26.1334,2.8841810150064537,4,"[8407, 7563, 8407, 8115]",,"[-1.69315704,42.85259037]"
4894,Barañáin,Navarra,Navarra,20167,1.391567,0.6655437608308341,4,"[8407, 5366, 8407, 8115]",,"[-1.68657975,42.80494064]"
4888,Valle de Yerri,Navarra,Navarra,1543,252.607348,8.967007759782126,8,"[8407, 1117, 1117, 8247, 8391, 8407, 3798, 761]",,"[-2.0005221,42.72891269]"
4878,Bera,Navarra,Navarra,3753,35.329573,3.353464784838591,17,"[7133, 7133, 7133, 7133, 7133, 7133, 7133, 7133, 7133, 7133, 3771, 7133, 3771, 8412, 7133, 7133, 226]",,"[-1.68657262,43.28033923]"
4864,Ultzama,Navarra,Navarra,1674,96.437304,5.5404761056667065,8,"[231, 8407, 231, 7563, 231, 8407, 8473, 8508]",,"[-1.69710478,42.97825552]"
4849,Doneztebe,Navarra,Navarra,1763,8.687287,1.6629019423511486,4,"[231, 231, 8412, 231]",,"[-1.66924075,43.13151175]"
4835,Puente la Reina,Navarra,Navarra,2889,39.707085,3.555155151503308,3,"[5788, 8391, 8115]",,"[-1.81406821,42.67218099]"
4830,Pamplona,Navarra,Navarra,203944,25.1367,2.828646567822352,10,"[8407, 5366, 7563, 8351, 3068, 2601, 8407, 3068, 8115, 8508]",,"[-1.6451528,42.814102]"
4824,Orbaizeta,Navarra,Navarra,192,81.71682,5.100118709204282,3,"[8478, 8494, 8508]",,"[-1.22960344,42.97432279]"
4823,Valle de Ollo,Navarra,Navarra,422,37.221056,3.442063682398213,4,"[8407, 8407, 8473, 761]",,"[-1.8587532,42.86657334]"
4814,Ochagavía,Navarra,Navarra,501,129.160395,6.411936875233458,6,"[3787, 3787, 8478, 312, 954, 8494]",,"[-1.09027535,42.90487815]"
4783,Lezaun,Navarra,Navarra,238,19.035372,2.4615306063296534,3,"[8247, 3798, 761]",,"[-1.99476949,42.77794142]"
4778,Leitza,Navarra,Navarra,2965,58.486277,4.31470933449774,22,"[7133, 7631, 7133, 7133, 7133, 7133, 7133, 7133, 7631, 7631, 7133, 7133, 7631, 7563, 7133, 7133, 7631, 7631, 8473, 7133, 7133, 7348]",,"[-1.91428701,43.08084609]"
4769,Lantz,Navarra,Navarra,152,16.878452,2.317879542099464,4,"[231, 231, 231, 8508]",,"[-1.6202386,42.99773218]"
4766,Beintza-Labaien,Navarra,Navarra,217,28.128021,2.992224294087396,5,"[231, 231, 7563, 231, 8473]",,"[-1.74144017,43.08690004]"
4760,Iza,Navarra,Navarra,1262,51.492684,4.048529616416782,6,"[8407, 5366, 7563, 8407, 8115, 761]",,"[-1.72944687,42.8376635]"
4759,Iturmendi,Navarra,Navarra,411,9.7563,1.762248416234068,7,"[7641, 757, 7658, 757, 7658, 7658, 761]",,"[-2.11946952,42.89000384]"
4758,Ituren,Navarra,Navarra,507,15.509482,2.221893315571316,3,"[231, 231, 231]",,"[-1.70667051,43.12897852]"
4757,Isaba,Navarra,Navarra,403,147.2977,6.847350179579888,5,"[3787, 3787, 312, 954, 3593]",,"[-0.92338448,42.86142211]"
4755,Imotz,Navarra,Navarra,430,42.495359,3.677860961946666,8,"[231, 8407, 231, 7563, 231, 8407, 8473, 761]",,"[-1.79044697,42.96954635]"
4749,Guesálaz,Navarra,Navarra,421,77.033767,4.951823125512571,6,"[8407, 8247, 8391, 8407, 3798, 761]",,"[-1.93356358,42.75431564]"
4747,Goñi,Navarra,Navarra,157,42.296845000000005,3.669260475140504,3,"[8407, 8407, 8473]",,"[-1.90332717,42.85203379]"
4746,Goizueta,Navarra,Navarra,689,90.1786,5.3576741948537885,20,"[7133, 7631, 7133, 7133, 7133, 7133, 7133, 7133, 7631, 7631, 7133, 7133, 7631, 7133, 7133, 7631, 3407, 7631, 7133, 7133]",,"[-1.86445322,43.17098542]"
4738,Galar,Navarra,Navarra,2290,41.182401,3.620598668889054,5,"[8407, 5366, 5788, 8407, 8115]",,"[-1.69930358,42.762149]"
4731,Ezkurra,Navarra,Navarra,138,23.69845,2.7465311362523948,24,"[231, 7133, 7631, 7133, 7133, 7133, 7133, 7133, 7133, 7631, 7631, 7133, 7133, 7631, 231, 7563, 7133, 7133, 7631, 7631, 231, 8473, 7133, 7133]",,"[-1.82551059,43.0851018]"
4730,Ezcabarte,Navarra,Navarra,1811,34.15942,3.2974620037087194,8,"[8407, 7563, 8351, 3068, 2601, 8407, 3068, 8508]",,"[-1.62002202,42.85119996]"
4729,Eulate,Navarra,Navarra,282,7.740579,1.569680559484486,6,"[765, 1117, 765, 1117, 765, 765]",,"[-2.20858103,42.77678422]"
4727,Esteribar,Navarra,Navarra,2726,149.1328,6.889871812158819,9,"[5044, 231, 231, 8351, 3068, 231, 2601, 3068, 8508]",,"[-1.50390693,42.93030806]"
4722,Ezcároz,Navarra,Navarra,314,28.792384,3.027355123292625,4,"[8478, 312, 954, 8494]",,"[-1.09736075,42.88759005]"
4715,Valle de Egüés,Navarra,Navarra,21418,53.2632,4.117543379683479,6,"[7563, 8351, 3068, 2601, 3068, 8508]",,"[-1.55206982,42.82511849]"
4714,Etxauri,Navarra,Navarra,649,14.10472,2.118882091828869,3,"[8407, 8407, 761]",,"[-1.79141502,42.79420947]"
4713,Etxarri Aranatz,Navarra,Navarra,2497,32.8709,3.234672776411999,8,"[7641, 757, 7658, 757, 7658, 8247, 7658, 761]",,"[-2.0651734,42.9074208]"
4705,Cizur,Navarra,Navarra,3924,52.49937,4.087912598351964,5,"[8407, 5366, 8407, 8115, 761]",,"[-1.71779566,42.79166992]"
4702,Ziordia,Navarra,Navarra,350,14.216809,2.1272847182435703,5,"[765, 7641, 765, 765, 765]",,"[-2.22734053,42.87030635]"
4689,Burlada,Navarra,Navarra,19541,2.1131,0.8201335547452303,5,"[8407, 7563, 8351, 8407, 8508]",,"[-1.61642189,42.82500552]"
4687,Auritz,Navarra,Navarra,227,19.189503,2.471476124148957,3,"[5044, 8351, 8508]",,"[-1.33449709,42.98992857]"
4683,Bertizarana,Navarra,Navarra,603,39.562991,3.5486985943830764,6,"[943, 231, 231, 8412, 231, 8508]",,"[-1.627117215,43.13350734]"
4679,Baztan,Navarra,Navarra,7850,370.9896,10.866893815945213,9,"[5044, 943, 231, 2336, 231, 8351, 8412, 231, 8508]",,"[-1.51610308,43.14547597]"
4678,Basaburua,Navarra,Navarra,828,83.077716,5.1424115438057925,6,"[231, 231, 7563, 231, 8473, 761]",,"[-1.80120224,43.00101466]"
4652,Aranguren,Navarra,Navarra,11306,40.6054,3.5951453417089003,4,"[3068, 2601, 3068, 8508]",,"[-1.53544196,42.78898523]"
4649,Araitz,Navarra,Navarra,523,38.811152,3.514817845477296,6,"[7631, 7631, 7631, 7631, 7631, 7631]",,"[-1.98428356,43.03778887]"
4646,Anue,Navarra,Navarra,481,61.444700000000005,4.422489087327111,5,"[231, 231, 7563, 231, 8508]",,"[-1.61706149,42.96274567]"
4645,Ansoáin,Navarra,Navarra,10836,1.927923,0.7833744415417252,3,"[8407, 7563, 8407]",,"[-1.64497536,42.83395631]"
4641,Améscoa Baja,Navarra,Navarra,711,30.204271,3.1006927583798287,7,"[765, 7641, 1117, 765, 1117, 765, 765]",,"[-2.13371305,42.77454842]"
4638,Altsasu,Navarra,Navarra,7465,26.723478,2.916560876978477,11,"[765, 7641, 765, 757, 7658, 757, 7658, 7658, 761, 765, 765]",,"[-2.17054551,42.89495157]"
4613,Murcia,Región de Murcia,Murcia,459403,885.1149,16.785117343870944,7,"[691, 1691, 7049, 7049, 6769, 6089, 1665]",,"[-1.1285408,37.98436361]"
