ID,municipality,ccaa,province,municipality_inhabitants,geographic_area,radius,routes_number,routes_ids,mountain_passes_ids,coords
7134,la Font d'en Carròs,Comunitat Valenciana,Valencia,3778,9.898288,1.775025509380317,4,"[768, 2248, 2923, 3543]",,"(38.91707705,-0.16826332)"
3175,Zestoa,País Vasco,Gipuzkoa,3772,43.690458,3.729218710737327,17,"[334, 1075, 1200, 2774, 7133, 7243, 7611, 7626, 7627, 7646, 7659, 8244, 8247, 8287, 8913, 8917, 9256]",,"(43.24006707,-2.2585999)"
4878,Bera,Navarra,Navarra,3753,35.329573,3.353464784838591,9,"[211, 226, 334, 3713, 3771, 7133, 7243, 8412, 8913]",,"(43.28033923,-1.68657262)"
3740,La Robla,,León,3752,85.21857200000001,5.208248316087377,7,"[885, 1841, 2317, 2446, 4179, 4340, 9705]",,"(42.80214837,-5.62816206)"
7605,Iurreta,País Vasco,Bizkaia,3665,18.8636,2.4503992180838083,25,"[93, 182, 334, 385, 872, 1029, 1084, 1282, 1504, 1525, 3289, 3339, 3411, 3744, 4894, 4964, 7133, 7243, 7597, 8559, 8863, 8913, 8917, 8997, 9477]",,"(43.17662133,-2.63323875)"
2793,Moclín,Andalucía,Granada,3622,113.112869,6.000405008187925,5,"[4400, 4759, 4761, 5889, 6680]",,"(37.3426959,-3.78682853)"
368,Tíjola,Andalucía,Almería,3548,67.7333,4.643288554127699,4,"[713, 714, 7005, 9410]",,"(37.34438543,-2.43885542)"
4263,Mondoñedo,,Lugo,3539,142.692282,6.739455306655345,4,"[1173, 2088, 2090, 7221]",,"(43.42972589,-7.363834875)"
2782,Lanjarón,Andalucía,Granada,3530,60.38117,4.384048175591575,11,"[2302, 3434, 3467, 3499, 3927, 4121, 4127, 4797, 5257, 7028, 8315]",,"(36.91783148,-3.48280867)"
2781,Láchar,Andalucía,Granada,3513,13.117637,2.043395159145597,5,"[3460, 4006, 4400, 5889, 6680]",,"(37.19658225,-3.83555349)"
7553,Lemoa,País Vasco,Bizkaia,3504,15.4153,2.2151367709881606,8,"[311, 872, 1029, 1282, 1525, 3744, 4306, 8863]",,"(43.20454111,-2.77374548)"
4063,Albelda de Iregua,La Rioja,La Rioja,3481,23.034541,2.707785991978498,3,"[4388, 4389, 8138]",,"(42.35697454,-2.47260697)"
31,Oyón-Oion,País Vasco,Álava,3410,45.177474,3.792150178905573,5,"[4388, 4389, 4391, 8394, 8755]",,"(42.506067,-2.436788)"
4523,Colmenar,Andalucía,Málaga,3409,65.95392799999999,4.581892428087084,5,"[2933, 4546, 8357, 8379, 8414]",,"(36.90317629,-4.33648163)"
4251,A Fonsagrada,,Lugo,3389,438.4218,11.813283494495254,6,"[3884, 4657, 4658, 4662, 6043, 6673]",,"(43.12638889,-7.067361111)"
3652,Carracedelo,,León,3364,32.43253,3.213031402266892,3,"[7, 2810, 3139]",,"(42.55192877,-6.73500673)"
5308,Catoira,Galicia,Pontevedra,3331,29.443677,3.061403527541176,3,"[1157, 7903, 9347]",,"(42.66627913,-8.722751367)"
7238,Simat de la Valldigna,Comunitat Valenciana,Valencia,3297,38.488053,3.5001570138304894,6,"[2248, 3543, 3990, 5671, 5903, 7231]",,"(39.04354005,-0.31183498)"
4581,Villanueva de la Concepción,Andalucía,Málaga,3288,67.4927,4.635034349103245,3,"[5997, 8379, 8410]",,"(36.92952633,-4.53056286)"
4258,Xove,,Lugo,3277,89.124555,5.3262707984849,3,"[1243, 5588, 8493]",,"(43.68622222,-7.509222222)"
7120,Daimús,Comunitat Valenciana,Valencia,3196,3.145548,1.000628144962942,4,"[1469, 2923, 3543, 5671]",,"(38.96816756,-0.15272664)"
3722,La Pola de Gordón,,León,3120,157.635727,7.083564991193806,13,"[885, 1841, 2317, 2446, 2447, 3181, 4154, 4179, 4340, 5423, 8368, 8624, 9705]",,"(42.8547688,-5.66955807)"
2659,La Vall d'en Bas,Cataluña,Girona,3093,90.6389,5.371330419569296,4,"[5201, 6687, 7859, 8335]",,"(42.11759527,2.45692713)"
4558,Periana,Andalucía,Málaga,3089,58.7545,4.324591827462252,5,"[1520, 3501, 4546, 8357, 8414]",,"(36.92659688,-4.19045032)"
183,Busot,Comunitat Valenciana,Alicante,3075,33.841908,3.282101261944744,5,"[621, 629, 647, 5002, 9500]",,"(38.4819618,-0.42050568)"
4526,Cortes de la Frontera,Andalucía,Málaga,3065,175.2752,7.46938407752479,8,"[120, 3117, 3128, 3862, 4541, 6199, 7571, 8834]",,"(36.61781253,-5.34243171)"
3244,Aroche,Andalucía,Huelva,3054,498.437462,12.595920005676708,3,"[6966, 6967, 6971]",,"(37.94521471,-6.95381063)"
4507,Benamocarra,Andalucía,Málaga,3046,5.736786,1.3513221039306018,3,"[5035, 8357, 8390]",,"(36.79007301,-4.15992356)"
7593,Zaldibar,País Vasco,Bizkaia,3045,11.652,1.9258603585677825,15,"[334, 1084, 1504, 1530, 3289, 3339, 3411, 4894, 4964, 7133, 7243, 8559, 8913, 8917, 9477]",,"(43.17178892,-2.5464943)"
1846,Cabanes,Comunitat Valenciana,Castellón,2978,131.5595,6.471212525153938,5,"[1441, 2045, 2049, 8429, 8492]",,"(40.15548204,0.04265634)"
7,Ayala,País Vasco,Álava,2968,140.7415,6.693228375460589,20,"[877, 1280, 1613, 3251, 3290, 4263, 4374, 4489, 4981, 4982, 5478, 5491, 5599, 5752, 5904, 6244, 6940, 7603, 7995, 9685]",,"(43.07768283,-3.04306746)"
5796,Castañeda,Cantabria,Cantabria,2968,19.2153,2.473136804378269,7,"[686, 784, 1854, 5780, 5792, 6299, 9134]",,"(43.31019444,-3.93)"
4778,Leitza,Navarra,Navarra,2965,58.486277,4.31470933449774,13,"[334, 782, 1362, 3605, 7133, 7243, 7348, 7563, 7629, 7630, 7631, 8473, 8913]",,"(43.08084609,-1.91428701)"
7183,Montroi,Comunitat Valenciana,Valencia,2956,31.390543,3.160996172755705,3,"[1472, 7734, 9508]",,"(39.33787195,-0.61459393)"
0,Alegría-Dulantzi,País Vasco,Álava,2935,19.945872,2.519712959751891,3,"[1026, 3305, 8755]",,"(42.83981158,-2.51243731)"
3615,Santiago-Pontones,Andalucía,Jaén,2911,682.83,14.742829827465949,3,"[4222, 8765, 9058]",,"(38.11250153,-2.55068654)"
2837,Vélez de Benaudalla,Andalucía,Granada,2890,79.11018,5.0181165297842085,3,"[2302, 3927, 5257]",,"(36.8327141,-3.51588102)"
4835,Puente la Reina,Navarra,Navarra,2889,39.707085,3.555155151503308,3,"[5788, 8115, 8391]",,"(42.67218099,-1.81406821)"
7607,Alonsotegi,País Vasco,Bizkaia,2879,20.2176,2.536818264289963,31,"[32, 1070, 1280, 1282, 1587, 1609, 1613, 1616, 1618, 2261, 2516, 2929, 3251, 3290, 3907, 4489, 4749, 4934, 5694, 6244, 6933, 6936, 6940, 8365, 8381, 8476, 8590, 9303, 9720, 9957, 10325]",,"(43.24467414,-2.98785093)"
5834,Ramales de la Victoria,Cantabria,Cantabria,2877,32.5199,3.217356284541017,8,"[1092, 1099, 1103, 1618, 4504, 5980, 8532, 8957]",,"(43.25652778,-3.464472222)"
4579,Yunquera,Andalucía,Málaga,2869,55.15281,4.18994553915499,4,"[4541, 4584, 5998, 8415]",,"(36.73128747,-4.92100984)"
218,Xaló,Comunitat Valenciana,Alicante,2868,34.586303,3.318001872708663,5,"[656, 1444, 1816, 1820, 6313]",,"(38.74069906,-0.01192072)"
2763,Güéjar Sierra,Andalucía,Granada,2857,238.945301,8.721150939392396,12,"[2764, 3447, 3453, 3454, 4127, 5727, 5760, 5938, 5941, 6393, 7028, 8326]",,"(37.15955616,-3.43875396)"
1932,Vall d'Alba,Comunitat Valenciana,Castellón,2856,52.91589,4.104096920824763,3,"[1441, 8492, 9467]",,"(40.17552005,-0.03507496)"
3805,Villafranca del Bierzo,,León,2855,177.37376899999998,7.513966475508115,4,"[7, 882, 2810, 3139]",,"(42.60599303,-6.81082207)"
4945,Maceda,Galicia,Ourense,2839,101.925322,5.69594257146596,3,"[5288, 5299, 6603]",,"(42.26996396,-7.650775756)"
7520,Karrantza Harana,País Vasco,Bizkaia,2803,137.8243,6.623498671963282,6,"[1092, 1618, 5980, 8532, 8957, 9189]",,"(43.22242334,-3.35904955)"
3187,Getaria,País Vasco,Gipuzkoa,2796,10.626225,1.83913690646819,17,"[334, 2730, 7133, 7243, 7611, 7626, 7627, 7629, 7630, 7631, 7646, 7659, 8244, 8247, 8913, 8917, 9256]",,"(43.30452872,-2.2035651)"
1805,Setenil de las Bodegas,Andalucía,Cádiz,2741,82.145697,5.113484752866664,3,"[382, 393, 8396]",,"(36.86116108,-5.18313213)"
7202,Piles,Comunitat Valenciana,Valencia,2740,3.940574,1.1199646102852163,4,"[768, 1469, 2923, 3543]",,"(38.94060288,-0.13225797)"
4727,Esteribar,Navarra,Navarra,2726,149.1328,6.889871812158819,8,"[231, 2601, 3068, 3776, 5044, 6807, 8351, 8508]",,"(42.93030806,-1.50390693)"
4562,Riogordo,Andalucía,Málaga,2723,39.984578,3.5675561256911865,4,"[2933, 8357, 8379, 8414]",,"(36.91580161,-4.29359462)"
5880,Voto,Cantabria,Cantabria,2686,77.81746600000001,4.976947942515657,7,"[1103, 1618, 3270, 7076, 8499, 8532, 8957]",,"(43.35505556,-3.496944444)"
3536,Cambil,Andalucía,Jaén,2683,139.88379999999998,6.672802434893144,3,"[3854, 8695, 8765]",,"(37.67738522,-3.56676191)"
7510,Bakio,País Vasco,Bizkaia,2676,16.5895,2.297953330363932,8,"[1521, 3338, 4191, 4629, 8119, 8365, 8866, 9618]",,"(43.42139025,-2.81421046)"
7573,Orozko,País Vasco,Bizkaia,2650,102.3954,5.709062261196268,12,"[182, 1029, 1525, 1613, 3251, 3290, 4263, 4374, 4730, 5752, 7603, 8259]",,"(43.10859972,-2.911961482)"
136,Yeste,Castilla-La Mancha,Albacete,2614,511.220829,12.756420476332064,5,"[6964, 7507, 9058, 9258, 10311]",,"(38.36643865,-2.31903072)"
6166,Pruna,Andalucía,Sevilla,2605,100.638628,5.659875909813699,5,"[374, 396, 7486, 8396, 10040]",,"(36.97277038,-5.22174386)"
7584,Sopuerta,País Vasco,Bizkaia,2570,42.5588,3.680605263496567,17,"[1003, 1616, 1618, 3270, 3907, 4749, 4934, 5694, 6929, 6931, 6936, 7091, 8476, 9189, 9701, 9957, 10329]",,"(43.2613395,-3.15384888)"
5033,Morcín,Asturias,Asturias,2555,50.054204,3.991579977985146,10,"[265, 923, 925, 2255, 3987, 4115, 4340, 4485, 5325, 5611]",,"(43.2824189,-5.89292823)"
7218,el Real de Gandia,Comunitat Valenciana,Valencia,2531,6.071662,1.3902034098482696,6,"[768, 2248, 2923, 3543, 5671, 5903]",,"(38.94758005,-0.18942038)"
4328,Bustarviejo,Comunidad de Madrid,Madrid,2522,57.315091,4.271289902430952,4,"[7128, 8339, 8384, 8592]",,"(40.85846301,-3.70957492)"
4713,Etxarri Aranatz,Navarra,Navarra,2497,32.8709,3.234672776411999,8,"[757, 761, 762, 1362, 7641, 7658, 8247, 8576]",,"(42.9074208,-2.0651734)"
7041,Almoines,Comunitat Valenciana,Valencia,2477,2.118175,0.8211178152457042,4,"[768, 2248, 3543, 5671]",,"(38.94398885,-0.18134817)"
1096,Sant Pere de Torelló,Cataluña,Barcelona,2470,54.9972,4.18403053711649,3,"[5201, 6687, 7859]",,"(42.0757299,2.29696989)"
7579,Lezama,País Vasco,Bizkaia,2445,16.2932,2.277339348846351,14,"[181, 872, 1029, 1504, 1572, 3252, 3253, 4934, 6933, 8365, 8604, 8724, 8863, 8866]",,"(43.27414931,-2.8323074)"
6784,Valderrobres,Aragón,Teruel,2435,124.0468,6.283727433285016,4,"[8329, 8446, 8464, 8569]",,"(40.87590223,0.1557343)"
1889,Morella,Comunitat Valenciana,Castellón,2416,413.539074,11.473154220250423,5,"[4252, 4253, 8329, 8446, 8682]",,"(40.61933991,-0.10023042)"
2081,Espiel,Andalucía,Córdoba,2405,437.2706,11.797763747305224,3,"[5791, 8023, 8438]",,"(38.18906775,-5.01731472)"
5778,Alfoz de Lloredo,Cantabria,Cantabria,2394,46.7786,3.858763535435796,3,"[2347, 3219, 5367]",,"(43.37869444,-4.181694444)"
7598,Loiu,País Vasco,Bizkaia,2394,15.021400000000002,2.1866524514000045,17,"[181, 1572, 1587, 1609, 2929, 3252, 4191, 4629, 4934, 5694, 6933, 6940, 7199, 8365, 8604, 8724, 9992]",,"(43.3139581,-2.93964386)"
5807,Guriezo,Cantabria,Cantabria,2330,79.50896,5.0307483365873,7,"[1618, 3270, 5694, 7091, 8499, 8532, 9957]",,"(43.34894444,-3.326111111)"
5839,Ribamontán al Monte,Cantabria,Cantabria,2303,42.297778,3.66930094389349,4,"[23, 48, 3270, 5906]",,"(43.40688889,-3.663305556)"
48,Zuia,País Vasco,Álava,2300,122.486671,6.244087373881891,12,"[311, 1525, 3200, 3310, 4374, 4981, 4982, 5599, 5752, 8054, 8057, 9585]",,"(42.95597763,-2.81862854)"
3191,Idiazabal,País Vasco,Gipuzkoa,2293,29.467522,3.0626429174699257,18,"[334, 757, 1199, 1360, 1362, 7133, 7243, 7620, 7621, 7641, 7658, 8247, 8261, 8287, 8502, 8576, 8913, 9856]",,"(43.0120808,-2.23374578)"
4738,Galar,Navarra,Navarra,2290,41.182401,3.620598668889054,5,"[2231, 5366, 5788, 8115, 8407]",,"(42.762149,-1.69930358)"
4538,Guaro,Andalucía,Málaga,2280,22.4008,2.6702770314139825,3,"[4541, 4584, 5998]",,"(36.65596592,-4.83321028)"
1751,Valverde del Fresno,Extremadura,Cáceres,2250,196.974718,7.918260759186395,3,"[6296, 6992, 8200]",,"(40.22511278,-6.879333705)"
688,Fuentes de León,Extremadura,Badajoz,2248,109.857805,5.913437547976403,6,"[203, 419, 3229, 6966, 6970, 6971]",,"(38.06794873,-6.5388528)"
4897,Irurtzun,Navarra,Navarra,2247,3.744774,1.0917856008939335,7,"[761, 762, 2231, 3776, 7563, 8407, 8473]",,"(42.91831211,-1.82803648)"
3517,Aínsa-Sobrarbe,Aragón,Huesca,2242,284.765814,9.520691250077231,4,"[3070, 5653, 5867, 7065]",,"(42.41711065,0.13960049)"
3595,Siles,Andalucía,Jaén,2220,177.847353,7.523990850053468,4,"[1590, 6964, 9058, 10311]",,"(38.38669537,-2.58231025)"
4280,A Pontenova,,Lugo,2201,135.8469,6.575812509525178,4,"[1091, 1173, 4657, 10433]",,"(43.34755556,-7.1925)"
7153,Xeresa,Comunitat Valenciana,Valencia,2197,16.846243,2.315666891531194,6,"[1469, 2248, 3543, 5671, 5903, 7231]",,"(39.00991535,-0.21839661)"
1117,L'Esquirol,Cataluña,Barcelona,2186,62.048037,4.44414867103215,3,"[6687, 7859, 8335]",,"(42.03533324,2.36954116)"
5868,Valdáliga,Cantabria,Cantabria,2150,97.7684,5.578581854103106,6,"[1772, 2347, 2450, 4217, 5367, 7800]",,"(43.32922222,-4.350222222)"
5825,Penagos,Cantabria,Cantabria,2142,31.669223,3.1749965662696056,5,"[686, 1144, 5780, 8585, 10421]",,"(43.34005556,-3.81875)"
1582,Cabezuela del Valle,Extremadura,Cáceres,2129,56.572255,4.243520465476963,4,"[2652, 3619, 3627, 8200]",,"(40.19403446,-5.80658855)"
5801,Comillas,Cantabria,Cantabria,2124,18.4632,2.4242535650367896,3,"[2450, 5367, 7800]",,"(43.38527778,-4.291583333)"
2842,Zafarraya,Andalucía,Granada,2120,70.62979999999999,4.741530451893003,6,"[1520, 3501, 3747, 4546, 8357, 8414]",,"(36.97576785,-4.14463614)"
6027,Riaza,,Segovia,2117,149.494985,6.898233134978655,5,"[4163, 6070, 7331, 8364, 9139]",,"(41.27974006,-3.47725189)"
3159,Antzuola,País Vasco,Gipuzkoa,2102,27.727338,2.9708357686428104,21,"[311, 334, 1075, 1076, 1199, 1504, 1509, 2930, 3147, 3339, 3744, 3801, 7133, 7243, 8287, 8291, 8502, 8559, 8913, 8997, 9658]",,"(43.09807343,-2.38135844)"
3158,Anoeta,País Vasco,Gipuzkoa,2085,4.131029,1.1467102057190293,20,"[334, 2728, 3147, 3605, 7133, 7243, 7342, 7348, 7611, 7620, 7621, 7629, 7630, 7631, 7641, 7648, 7658, 8244, 8287, 8913]",,"(43.16125092,-2.07074006)"
4120,Ezcaray,La Rioja,La Rioja,2045,142.84999299999998,6.743178678002933,4,"[2527, 5422, 6265, 8480]",,"(42.32594879,-3.014411)"
5803,Corvera de Toranzo,Cantabria,Cantabria,2042,50.0364,3.990870023527527,4,"[784, 1854, 5792, 6299]",,"(43.21258333,-3.939277778)"
3164,Aia,País Vasco,Gipuzkoa,2039,55.266787,4.19427270717393,22,"[334, 2722, 2724, 2730, 4988, 7133, 7243, 7611, 7626, 7627, 7629, 7630, 7631, 7646, 7648, 7659, 8244, 8247, 8867, 8913, 8917, 9256]",,"(43.23615037,-2.14903622)"
7550,Larrabetzu,País Vasco,Bizkaia,2037,21.5436,2.6186876156031027,16,"[181, 182, 872, 1029, 1282, 1504, 1572, 3252, 3253, 4934, 6933, 8365, 8604, 8724, 8863, 8866]",,"(43.26002486,-2.79596305)"
359,Serón,Andalucía,Almería,2033,166.28169999999997,7.275230940008421,6,"[713, 714, 1802, 7005, 7252, 9410]",,"(37.34295293,-2.50991257)"
3305,Santa Olalla del Cala,Andalucía,Huelva,2022,202.9243,8.036955878390101,3,"[403, 408, 419]",,"(37.90505707,-6.23468816)"
1789,Grazalema,Andalucía,Cádiz,2013,122.4108,6.242153210212868,4,"[352, 382, 8366, 8396]",,"(36.75954041,-5.36966273)"
2102,Obejo,Andalucía,Córdoba,2008,214.65150000000003,8.265926128351154,3,"[2459, 5791, 8438]",,"(38.13386933,-4.800762534)"
4954,Nogueira de Ramuín,Galicia,Ourense,1988,98.314833,5.594149633521677,3,"[2769, 5299, 9696]",,"(42.41177442,-7.727476442)"
3230,Mendaro,País Vasco,Gipuzkoa,1976,25.390525,2.842892228625689,15,"[311, 1075, 1076, 1106, 1200, 2637, 2638, 2774, 2895, 3339, 4995, 7646, 8287, 8559, 8913]",,"(43.25116292,-2.38288684)"
5004,Candamo,Asturias,Asturias,1969,71.97250100000001,4.786387471703941,3,"[261, 3422, 5916]",,"(43.43659271,-6.0591576)"
43,Legutio,País Vasco,Álava,1921,45.853184,3.820404121242319,15,"[93, 311, 1026, 1525, 3147, 3200, 3306, 3307, 3310, 3311, 3411, 7597, 8047, 8054, 8502]",,"(42.9798744,-2.64255929)"
2182,Monfero,Galicia,A Coruña,1907,171.673579,7.392243881788745,6,"[2687, 4754, 5149, 8675, 10055, 10057]",,"(43.33437119,-8.055871064)"
3562,La Iruela,Andalucía,Jaén,1879,123.965487,6.281667595835391,3,"[2117, 8765, 9114]",,"(37.91985553,-2.99514476)"
5859,Selaya,Cantabria,Cantabria,1873,39.124,3.5289554921097506,6,"[686, 784, 1144, 4425, 5780, 9134]",,"(43.21669444,-3.806861111)"
3194,Irura,País Vasco,Gipuzkoa,1852,2.989889,0.9755557399669847,18,"[334, 2728, 3147, 3605, 7133, 7348, 7611, 7620, 7621, 7629, 7630, 7631, 7641, 7648, 7658, 8244, 8287, 8913]",,"(43.16752334,-2.06695424)"
5053,Riosa,Asturias,Asturias,1848,46.485525,3.846656674394613,6,"[265, 923, 925, 4115, 4340, 5611]",,"(43.23032557,-5.88171802)"
7566,Mundaka,País Vasco,Bizkaia,1845,4.0771,1.1392006856519912,17,"[311, 334, 1521, 1525, 3253, 3338, 3339, 7133, 7243, 8119, 8365, 8791, 8866, 8913, 8917, 8997, 9764]",,"(43.4086198,-2.69923821)"
5052,Ribera de Arriba,Asturias,Asturias,1837,21.984008,2.645318642555542,9,"[265, 923, 925, 2255, 3987, 4340, 4485, 5325, 5611]",,"(43.30958383,-5.87580874)"
2135,Aranga,Galicia,A Coruña,1834,119.59018,6.169817466353292,4,"[2687, 9741, 10055, 10057]",,"(43.23403971,-8.016029386)"
1936,Vilafamés,Comunitat Valenciana,Castellón,1829,70.54520000000001,4.738689911022785,3,"[2045, 8492, 9467]",,"(40.11314072,-0.05364986)"
4489,Almáchar,Andalucía,Málaga,1817,14.399354,2.140898412996176,4,"[5035, 8357, 8390, 8425]",,"(36.80892882,-4.2160806)"
4730,Ezcabarte,Navarra,Navarra,1811,34.15942,3.2974620037087194,8,"[2231, 2601, 3068, 6807, 7563, 8351, 8407, 8508]",,"(42.85119996,-1.62002202)"
1862,les Coves de Vinromà,Comunitat Valenciana,Castellón,1806,136.436216,6.590060305540423,4,"[533, 1441, 8429, 8682]",,"(40.30947567,0.12056808)"
3594,Segura de la Sierra,Andalucía,Jaén,1803,225.016813,8.463150042701375,4,"[1590, 4222, 9058, 10311]",,"(38.29809816,-2.6520456)"
553,Piedrahíta,,Ávila,1802,28.668134,3.0208159711661784,3,"[5494, 5765, 6621]",,"(40.46377754,-5.32791926)"
3,Artziniega,País Vasco,Álava,1800,27.2873,2.947167631148789,11,"[1280, 1613, 3251, 4489, 5478, 5491, 6244, 6940, 7995, 8590, 9685]",,"(43.12084358,-3.12791718)"
4511,El Burgo,Andalucía,Málaga,1792,118.3514,6.137779123542276,5,"[4541, 4584, 5998, 8396, 8415]",,"(36.78802751,-4.94538626)"
4254,Xermade,,Lugo,1783,166.271347,7.27500445195124,3,"[2687, 5588, 10057]",,"(43.35478495,-7.813336881)"
3153,Alegia,País Vasco,Gipuzkoa,1768,7.684321,1.5639659916769215,16,"[1360, 2728, 3147, 7177, 7342, 7611, 7620, 7621, 7629, 7630, 7631, 7641, 7658, 8244, 8287, 8576]",,"(43.10024762,-2.09931411)"
7062,Beniarjó,Comunitat Valenciana,Valencia,1767,2.751157,0.9357982815399531,3,"[768, 2248, 3543]",,"(38.9324161,-0.18636266)"
4849,Doneztebe,Navarra,Navarra,1763,8.687287,1.6629019423511486,4,"[231, 232, 3776, 8412]",,"(43.13151175,-1.66924075)"
13,Zigoitia,País Vasco,Álava,1749,102.069376,5.699966270299909,8,"[311, 1525, 3200, 3310, 3411, 8054, 8057, 9585]",,"(42.96210609,-2.73033002)"
3265,Cumbres Mayores,Andalucía,Huelva,1749,121.610007,6.2217020956608415,4,"[203, 6966, 6970, 6971]",,"(38.06371732,-6.64715397)"
4262,Meira,,Lugo,1748,46.553362,3.849462392064576,3,"[1091, 1173, 10433]",,"(43.21280627,-7.292075967)"
5050,Ribadedeva,Asturias,Asturias,1741,35.44,3.3587015328484218,4,"[2450, 4217, 7800, 8799]",,"(43.37474115,-4.53974028)"
4416,Rascafría,Comunidad de Madrid,Madrid,1725,150.284913,6.916434174364105,6,"[92, 4574, 4740, 7116, 7128, 8339]",,"(40.90566571,-3.88095982)"
2818,Polopos,Andalucía,Granada,1722,26.4985,2.904258045527104,4,"[3467, 4121, 5257, 8315]",,"(36.79588888,-3.29721867)"
7540,Gordexola,País Vasco,Bizkaia,1697,41.3001,3.625768799695652,22,"[1003, 1280, 1613, 1618, 2516, 3251, 3290, 4489, 4749, 4934, 5478, 5491, 5694, 6244, 6936, 6940, 7995, 8476, 8590, 9189, 9957, 10325]",,"(43.17987494,-3.06897692)"
4864,Ultzama,Navarra,Navarra,1674,96.437304,5.5404761056667065,8,"[231, 232, 2231, 3776, 7563, 8407, 8473, 8508]",,"(42.97825552,-1.69710478)"
7538,Gatika,País Vasco,Bizkaia,1665,17.2868,2.3457507269816005,13,"[181, 1521, 1572, 3252, 3253, 4191, 4629, 4934, 6933, 8604, 8724, 8866, 8997]",,"(43.35882496,-2.8795362)"
263,Tibi,Comunitat Valenciana,Alicante,1662,70.382694,4.733228805733515,4,"[650, 680, 3189, 9550]",,"(38.53125236,-0.57799241)"
4155,Murillo de Río Leza,La Rioja,La Rioja,1652,46.064112,3.829181108314808,4,"[4391, 4986, 4994, 8138]",,"(42.40181532,-2.32507774)"
1274,Espinosa de los Monteros,,Burgos,1651,137.461885,6.614784550524677,10,"[686, 1092, 2294, 2516, 3270, 4347, 4425, 4504, 5769, 9332]",,"(43.07635915,-3.55285424)"
6259,Covaleda,,Soria,1644,104.360164,5.763574780027645,4,"[2008, 4034, 5866, 8418]",,"(41.93553839,-2.88162215)"
4515,Cañete la Real,Andalucía,Málaga,1633,164.97220000000002,7.246527403468383,3,"[8396, 8415, 9372]",,"(36.95081213,-5.02326403)"
7595,Zaratamo,País Vasco,Bizkaia,1631,10.183,1.8003727367803566,13,"[181, 182, 1029, 1282, 1572, 1613, 3251, 3252, 3253, 4730, 8604, 9561, 9720]",,"(43.21181803,-2.87342601)"
6,Asparrena,País Vasco,Álava,1623,65.3364,4.56039180496813,4,"[765, 8047, 8502, 9557]",,"(42.88968768,-2.31670754)"
5875,Villacarriedo,Cantabria,Cantabria,1612,50.9642,4.02770043157239,7,"[686, 784, 1144, 4425, 5780, 8585, 9134]",,"(43.22866667,-3.810083333)"
1398,Quintanar de la Sierra,,Burgos,1603,59.904016,4.366691645358416,4,"[2008, 4032, 4034, 8418]",,"(41.9799781,-3.04147747)"
1611,Cilleros,Extremadura,Cáceres,1602,208.733,8.151173050756977,4,"[4925, 6296, 6992, 8200]",,"(40.11290696,-6.79284181)"
5808,Hazas de Cesto,Cantabria,Cantabria,1580,21.87697,2.63887088481566,3,"[23, 7076, 8499]",,"(43.41369444,-3.579333333)"
4901,Lekunberri,Navarra,Navarra,1574,6.70533,1.4609475822370592,10,"[761, 762, 1362, 7348, 7563, 7629, 7630, 7631, 8473, 8576]",,"(43.00522466,-1.895582503)"
7066,Benifairó de la Valldigna,Comunitat Valenciana,Valencia,1558,20.198833,2.5356405893521776,4,"[3543, 5671, 5903, 7231]",,"(39.05379019,-0.30276868)"
7073,Benirredrà,Comunitat Valenciana,Valencia,1555,0.388698,0.3517472484815796,6,"[2248, 2923, 3543, 5671, 5903, 7231]",,"(38.96133073,-0.19215383)"
5067,Teverga,Asturias,Asturias,1554,176.31470000000002,7.491500574018668,10,"[261, 923, 1560, 2603, 3422, 4154, 5611, 5916, 7536, 8168]",,"(43.1589266,-6.10291272)"
4888,Valle de Yerri,Navarra,Navarra,1543,252.607348,8.967007759782126,8,"[761, 762, 1117, 2231, 3798, 8247, 8391, 8407]",,"(42.72891269,-2.0005221)"
7512,Barrika,País Vasco,Bizkaia,1533,7.7429,1.5699158749250663,8,"[1521, 1572, 4629, 4934, 6933, 8365, 8445, 8604]",,"(43.40627295,-2.96142439)"
3173,Zegama,País Vasco,Gipuzkoa,1524,35.074087,3.341317484726761,7,"[757, 1360, 7620, 7621, 7658, 8261, 8502]",,"(42.97642809,-2.29060387)"
7608,Zierbena,País Vasco,Bizkaia,1520,12.1542,1.966924749891096,13,"[1587, 1609, 1616, 1618, 5694, 6929, 6931, 6936, 7199, 8421, 8476, 9957, 10329]",,"(43.34554558,-3.0901373)"
3686,Garrafe de Torío,,León,1513,125.265879,6.314528838016506,3,"[885, 1841, 4340]",,"(42.7329012,-5.52409472)"
6704,Mora de Rubielos,Aragón,Teruel,1512,166.227935,7.274054669814138,7,"[3858, 4916, 4919, 4926, 5513, 7040, 8417]",,"(40.25239335,-0.75353912)"
4918,Carballeda de Valdeorras,Galicia,Ourense,1499,222.6749,8.418993783581607,4,"[1298, 2809, 5147, 5630]",,"(42.4158443,-6.912270489)"
1693,Piornal,Extremadura,Cáceres,1483,36.385667,3.403217659508921,4,"[2652, 3627, 3833, 8200]",,"(40.11651612,-5.84748728)"
3470,Sallent de Gállego,Aragón,Huesca,1477,162.138163,7.184014165061865,4,"[3195, 8331, 8355, 8626]",,"(42.77273083,-0.33156802)"
3366,Biescas,Aragón,Huesca,1474,189.092452,7.758212173192216,6,"[2650, 3195, 7065, 8331, 8355, 8626]",,"(42.6290567,-0.32447488)"
